url,repo_name,watchers,stars,forks,commits,branches,releases,contributors,,
https://github.com/yarolegovich/SlidingRootNav,SlidingRootNav,50,2104,292,18,1,0,3,,
https://github.com/yasserg/crawler4j,crawler4j,288,2633,1501,317,7,3,25,,
https://github.com/ybq/Android-SpinKit,Android-SpinKit,128,4275,730,64,2,6,7,,
https://github.com/yigit/android-priority-jobqueue,android-priority-jobqueue,147,2931,317,376,56,3,16,,
https://github.com/yingLanNull/ShadowImageView,ShadowImageView,29,1590,188,36,1,0,1,,
https://github.com/yipianfengye/android-adDialog,android-adDialog,69,2247,455,20,1,0,,,
https://github.com/yipianfengye/android-zxingLibrary,android-zxingLibrary,90,2761,637,76,2,0,5,,
https://github.com/yixia/VitamioBundle,VitamioBundle,408,4534,2085,130,2,8,5,,
https://github.com/YoKeyword/Fragmentation,Fragmentation,277,5605,1288,542,5,29,14,,
https://github.com/youlookwhat/CloudReader,CloudReader,124,2571,791,351,4,6,1,,
https://github.com/youth5201314/banner,banner,156,5132,1128,148,1,0,2,,
https://github.com/youtube/api-samples,api-samples,238,1845,1580,463,1,0,15,,
https://github.com/yqritc/RecyclerView-FlexibleDivider,RecyclerView-FlexibleDivider,50,1898,336,74,1,15,5,,
https://github.com/yui/yuicompressor,yuicompressor,203,2576,622,511,2,42,,,
https://github.com/yusugomori/DeepLearning,DeepLearning,385,2343,1260,104,2,0,1,,
https://github.com/yusuke/twitter4j,twitter4j,221,2157,1032,2,133,7,40,,
https://github.com/zagum/Android-SwitchIcon,Android-SwitchIcon,38,1845,168,50,1,11,4,,
https://github.com/zaproxy/zaproxy,zaproxy,300,3497,675,5,790,3,151,,
https://github.com/zcweng/ToggleButton,ToggleButton,104,1938,714,50,1,0,9,,
https://github.com/zetbaitsu/Compressor,Compressor,110,3092,479,48,1,0,,,
https://github.com/zhanglei-workspace/shopping-management-system,shopping-management-system,226,1587,1292,62,1,0,1,,
https://github.com/zhihu/Matisse,Matisse,152,6318,896,125,1,8,18,,
https://github.com/zhouchaoyuan/excelPanel,excelPanel,39,1867,257,24,5,0,1,,
https://github.com/ZieIony/Carbon,Carbon,86,1924,298,397,4,25,,,
https://github.com/zjw-swun/AppMethodOrder,AppMethodOrder,55,1807,216,49,1,0,,,
https://github.com/zo0r/react-native-push-notification,react-native-push-notification,72,2484,562,265,1,0,40,,
https://github.com/Zomato/AndroidPhotoFilters,AndroidPhotoFilters,79,1857,302,29,1,0,2,,
https://github.com/zouzg/mybatis-generator-gui,mybatis-generator-gui,215,1786,797,158,2,16,7,,
https://github.com/zxing/zxing,zxing,1535,17375,7196,3,419,2,24,,
https://github.com/zzhoujay/RichText,RichText,76,1968,337,163,2,0,2,,
https://github.com/zzz40500/AndroidSweetSheet,AndroidSweetSheet,72,1843,367,30,1,1,,,
https://github.com/zzz40500/GsonFormat,GsonFormat,112,2498,481,98,2,4,,,
