watchers,stars,forks,commits,branches,releases,contributors,Python,NormWatchers,NormStars,NormForks,NormCommits,NormBranches,NormReleases,NormContributors,Popularity
813,5610,3932,17,783,219,273,0,1.529821685,0.2936603685,1.945280392,-0.7029116538,2.550658524,5.674321678,2.982647464,1.256254148
344,1741,1414,14,850,47,581,0,0.1678556081,-0.6014405799,0.228989823,-0.7153695682,2.815503447,0.893627612,6.936626629,-0.06819838294
288,1697,1856,11,516,52,37,0,0.0052327929,-0.6116200685,0.5302608442,-0.7278274827,1.495231742,1.032601277,-0.04702488318,-0.02537547715
181,1567,324,835,10,31,40,0,-0.3054929432,-0.6416958306,-0.5139636004,2.693946356,-0.5049403633,0.4489118849,-0.008512099108,-0.4870507914
356,2575,840,3,437,6,22,0,0.2027033542,-0.4084929989,-0.1622535394,-0.7610485879,1.182951907,-0.2459564388,-0.2395888036,-0.1226810614
415,7889,1054,10,169,4,11,0,0.3740381059,0.820911612,-0.01638928932,-0.7319801208,0.1235722151,-0.3015459046,-0.3808023452,0.3928534762
217,1583,699,15,253,30,101,0,-0.2009497049,-0.6379941983,-0.2583603584,-0.7112169301,0.4556165962,0.4211171519,0.7745811771,-0.3657680872
785,7368,4413,4,663,19,65,0,1.448510277,0.7003772119,2.27313415,-0.7568959498,2.076309409,0.1153750895,0.3124277682,1.474007213
225,1539,1017,2,528,25,48,0,-0.1777178742,-0.648173687,-0.04160880919,-0.7652012261,1.542666653,0.2821434872,0.09418865843,-0.2891667901
494,3602,1630,425,12,3,29,0,0.6034524344,-0.1708944788,0.3762172904,0.9913647129,-0.4970345447,-0.3293406376,-0.1497256407,0.2695917486
652,4824,3483,9,73,38,30,0,1.062281091,0.1118176842,1.63923811,-0.736132759,-0.2559070775,0.6434750155,-0.136888046,0.9377789619
375,2054,1480,19,180,1,64,0,0.2578789522,-0.529027399,0.2739759936,-0.6946063775,0.1670542174,-0.3849301035,0.2995901735,0.0009425155898
353,3383,1744,3,625,8,10,0,0.1939914176,-0.2215605703,0.4539206759,-0.7610485879,1.926098855,-0.1903669729,-0.3936399399,0.1421171744
542,3940,2776,1,620,11,80,0,0.7428434188,-0.09269749756,1.157340798,-0.7693538642,1.906334309,-0.106982774,0.5049916886,0.602495573
470,3703,1996,11,234,18,159,0,0.5337569422,-0.1475279253,0.6256860545,-0.7278274827,0.3805113195,0.08758035658,1.519161669,0.3373050238
271,7382,1370,488,2,7,51,0,-0.04413484742,0.7036161401,0.1989990426,1.252980917,-0.5365636377,-0.2181617058,0.1327014425,0.2861601118
78,1802,378,143,1,9,16,0,-0.604602764,-0.5873281069,-0.4771567335,-0.1796792464,-0.540516547,-0.1625722399,-0.3166143717,-0.5563625348
1374,4309,5848,71,1,0,4,0,3.158953816,-0.007328603807,3.251242556,-0.4786691935,-0.540516547,-0.4127248364,-0.470665508,2.134289256
120,1875,669,376,4,9,27,0,-0.4826356526,-0.5704394098,-0.2788086178,0.7878854433,-0.5286578191,-0.1625722399,-0.1754008301,-0.4439612267
161,1708,261,278,6,27,,0,-0.3635725201,-0.6090751964,-0.556904945,0.3809269043,-0.5207520005,0.3377329531,-0.5220158868,-0.5098508872
57,1704,247,558,2,9,1,0,-0.6655863197,-0.6100006044,-0.5664474661,1.543665587,-0.5365636377,-0.1625722399,-0.5091782921,-0.6140114634
86,2631,526,294,2,0,6,0,-0.5813709332,-0.395537286,-0.376278654,0.4473691148,-0.5365636377,-0.4127248364,-0.4449903186,-0.4510622911
35,1922,285,39,2,0,2,0,-0.7294738542,-0.559565865,-0.5405463375,-0.6115536144,-0.5365636377,-0.4127248364,-0.4963406974,-0.6098620189
323,5655,738,257,2,0,24,0,0.1068720524,0.3040712092,-0.2317776212,0.2937215031,-0.5365636377,-0.4127248364,-0.2139136142,0.05972188011
83,1653,204,281,1,0,,0,-0.5900828698,-0.6217995572,-0.5957566378,0.3933848188,-0.540516547,-0.4127248364,-0.5220158868,-0.6025463549
126,3094,641,539,3,30,33,0,-0.4652117795,-0.2884213028,-0.2978936598,1.464765462,-0.5326107284,0.4211171519,-0.09837526195,-0.350508914
101,2805,514,131,2,15,3,0,-0.5378112506,-0.3552820353,-0.3844579578,-0.2295109043,-0.5365636377,0.004196157744,-0.4835031027,-0.4258504145
402,3443,1180,1,126,4,3,0,0.3362863809,-0.2076794493,0.06949339999,-0.7693538642,-0.04640288471,-0.3015459046,-0.4835031027,0.06603344386
65,1825,439,171,2,5,,0,-0.6423544889,-0.5820070106,-0.4355786062,-0.06340537812,-0.5365636377,-0.2737511717,-0.5220158868,-0.5533133685
412,6427,2890,31,2,2,6,0,0.3653261693,0.4826749652,1.235044183,-0.6447747196,-0.5365636377,-0.3571353705,-0.4449903186,0.6943484393
358,4197,1215,3,835,7,249,0,0.2085113119,-0.03324002955,0.09334970257,-0.7610485879,2.756209808,-0.2181617058,2.674545192,0.08954032829
356,1985,560,669,4,15,12,0,0.2027033542,-0.5449906881,-0.3531039601,2.004608422,-0.5286578191,0.004196157744,-0.3679647505,-0.231797098
56,1599,180,180,6,0,3,0,-0.6684902985,-0.6342925661,-0.6121152453,-0.02603163474,-0.5207520005,-0.4127248364,-0.4835031027,-0.63829937
111,1512,285,2,512,2,14,0,-0.5087714622,-0.6544201914,-0.5405463375,-0.7652012261,1.479420105,-0.3571353705,-0.3422895611,-0.5679126637
242,3072,685,5,814,14,170,0,-0.1283502338,-0.2935110471,-0.2679028794,-0.7527433116,2.673198713,-0.0235985752,1.660375211,-0.2299213868
66,2720,499,236,1,9,20,0,-0.6394505101,-0.3749469566,-0.3946820874,0.2065161019,-0.540516547,-0.1625722399,-0.2652639929,-0.4696931847
190,1550,342,181,3,18,9,0,-0.2793571336,-0.6456288148,-0.5016946448,-0.02187899659,-0.5326107284,0.08758035658,-0.4064775346,-0.4755601977
145,3200,404,84,1,8,,0,-0.4100361815,-0.2638979891,-0.4594349088,-0.4246848975,-0.540516547,-0.1903669729,-0.5220158868,-0.3777896931
133,2145,487,272,4,14,19,0,-0.4448839276,-0.5079743656,-0.4028613912,0.3560110754,-0.5286578191,-0.0235985752,-0.2781015876,-0.4519065615
287,2334,1747,1,383,22,468,0,0.002328814058,-0.4642488346,0.4559655019,-0.7693538642,0.969494805,0.1987592884,5.485978429,-0.001984839563
198,1611,777,2,36,9,73,0,-0.2561253029,-0.6315163419,-0.2051948841,-0.7652012261,-0.4021647216,-0.1625722399,0.4151285257,-0.3642788429
417,3857,1655,2,21,2,14,0,0.3798460635,-0.1118997149,0.3932575065,-0.7652012261,-0.461458361,-0.3571353705,-0.3422895611,0.2204012851
255,2432,799,5,347,2,14,0,-0.09059850889,-0.4415763371,-0.1901994939,-0.7527433116,0.8271900703,-0.3571353705,-0.3422895611,-0.2407914466
95,1798,153,32,1,0,1,0,-0.5552351236,-0.588253515,-0.6305186787,-0.6406220815,-0.540516547,-0.4127248364,-0.5091782921,-0.5913357724
119,2391,542,118,1,20,,0,-0.4855396314,-0.4510617697,-0.3653729157,-0.2834952003,-0.540516547,0.1431698225,-0.5220158868,-0.433991439
79,2017,445,66,1,4,5,0,-0.6016987851,-0.5375874236,-0.4314889543,-0.4994323842,-0.540516547,-0.3015459046,-0.4578279133,-0.523591721
93,3023,655,106,2,13,3,0,-0.5610430813,-0.3048472959,-0.2883511388,-0.3333268581,-0.5365636377,-0.05139330815,-0.4835031027,-0.384747172
80,1851,521,59,2,0,2,0,-0.5987948063,-0.5759918581,-0.3796866973,-0.5285008513,-0.5365636377,-0.4127248364,-0.4963406974,-0.5181577872
182,3217,1305,64,4,2,6,0,-0.3025889644,-0.2599650048,0.1546944807,-0.5077376605,-0.5286578191,-0.3571353705,-0.4449903186,-0.1359531629
80,1527,405,119,1,0,1,0,-0.5987948063,-0.6509499112,-0.4587533001,-0.2793425621,-0.540516547,-0.4127248364,-0.5091782921,-0.5694993392
115,2947,634,78,1,28,7,0,-0.4971555468,-0.3224300491,-0.3026649203,-0.4496007264,-0.540516547,0.365527686,-0.4321527239,-0.3740835054
318,3174,1590,165,5,2,8,0,0.09235215817,-0.2699131415,0.3489529446,-0.08832120704,-0.5247049098,-0.3571353705,-0.4193151293,0.05713065374
470,8173,1252,14,526,3,32,0,0.5337569422,0.8866155845,0.1185692224,-0.7153695682,1.534760835,-0.3293406376,-0.1112128566,0.512980583
403,6483,1442,338,3,5,24,0,0.3391903598,0.4956306781,0.2480748651,0.6300851935,-0.5326107284,-0.2737511717,-0.2139136142,0.360965301
46,2150,225,496,6,12,,0,-0.6975300869,-0.5068176055,-0.5814428563,1.286202022,-0.5207520005,-0.07918804109,-0.5220158868,-0.5952635162
254,3644,318,1,16,4,37,0,-0.09350248774,-0.1611776942,-0.5180532522,-0.7693538642,-0.4812229075,-0.3015459046,-0.04702488318,-0.2575778114
173,2547,880,88,1,6,11,0,-0.328724774,-0.4149708553,-0.1349891936,-0.4080743449,-0.540516547,-0.2459564388,-0.3808023452,-0.2928949409
281,1979,3493,20,176,19,22,0,-0.015095059,-0.5463788001,1.646054197,-0.6904537393,0.1512425802,0.1153750895,-0.2395888036,0.3615267791
238,6511,1795,386,6,0,12,0,-0.1399661492,0.5021085345,0.4886827168,0.8294118249,-0.5207520005,-0.4127248364,-0.3679647505,0.2836083674
60,2307,278,95,3,2,2,0,-0.6568743831,-0.470495339,-0.5453175981,-0.3790058778,-0.5326107284,-0.3571353705,-0.4963406974,-0.5575624401
380,6438,1679,1,121,7,69,0,0.2723988464,0.4852198374,0.409616114,-0.7693538642,-0.0661674312,-0.2181617058,0.363778147,0.3890782659
96,2527,360,55,1,2,7,0,-0.5523311448,-0.4195978956,-0.4894256891,-0.5451114039,-0.540516547,-0.3571353705,-0.4321527239,-0.4871182432
64,1933,377,73,2,16,1,0,-0.6452584678,-0.5570209929,-0.4778383422,-0.4703639172,-0.5365636377,0.03199089069,-0.5091782921,-0.5600392676
96,2379,569,129,3,26,2,0,-0.5523311448,-0.4538379939,-0.3469694823,-0.2378161806,-0.5326107284,0.3099382201,-0.4963406974,-0.451046207
157,3477,953,170,2,18,2,0,-0.3751884354,-0.1998134808,-0.08523176249,-0.06755801628,-0.5365636377,0.08758035658,-0.4963406974,-0.2200778929
74,2275,440,28,1,0,1,0,-0.6162186793,-0.4778986035,-0.4348969975,-0.6572326341,-0.540516547,-0.4127248364,-0.5091782921,-0.5096714268
220,2076,511,5,178,1,48,0,-0.1922377684,-0.5239376546,-0.3865027837,-0.7527433116,0.1591483988,-0.3849301035,0.09418865843,-0.3675594022
271,1998,1316,2,936,13,27,0,-0.04413484742,-0.5419831119,0.1621921757,-0.7652012261,3.155453647,-0.05139330815,-0.1754008301,-0.1413085945
876,16184,5267,701,1,42,16,0,1.712772352,2.739976581,2.855227933,2.137492843,-0.540516547,0.7546539472,-0.3166143717,2.435992289
172,3227,517,126,1,0,1,0,-0.3316287528,-0.2576514847,-0.3824131318,-0.250274095,-0.540516547,-0.4127248364,-0.5091782921,-0.3238977898
85,1628,363,215,2,9,14,0,-0.5842749121,-0.6275833576,-0.4873808632,0.1193107006,-0.5365636377,-0.1625722399,-0.3422895611,-0.5664130443
128,2751,233,263,4,25,23,0,-0.4594038219,-0.3677750441,-0.5759899871,0.318637332,-0.5286578191,0.2821434872,-0.2267512089,-0.467722951
119,3073,313,142,5,18,8,0,-0.4855396314,-0.2932796951,-0.5214612955,-0.1838318846,-0.5247049098,0.08758035658,-0.4193151293,-0.433426874
58,1712,422,88,2,0,3,0,-0.6626823408,-0.6081497883,-0.4471659531,-0.4080743449,-0.5365636377,-0.4127248364,-0.4835031027,-0.5726660274
82,1978,456,57,1,0,5,0,-0.5929868486,-0.5466101522,-0.4239912592,-0.5368061276,-0.540516547,-0.4127248364,-0.4578279133,-0.5211960867
236,3427,492,192,6,10,14,0,-0.1457741069,-0.2113810816,-0.399453348,0.0238000231,-0.5207520005,-0.134777507,-0.3422895611,-0.2522028455
67,1950,155,73,2,2,2,0,-0.6365465312,-0.5530880086,-0.6291554614,-0.4703639172,-0.5365636377,-0.3571353705,-0.4963406974,-0.6062633338
493,5999,916,2,585,8,84,0,0.6005484556,0.3836563026,-0.1104512824,-0.7652012261,1.767982483,-0.1903669729,0.5563420673,0.2912511586
177,1886,1213,1,174,3,46,0,-0.3171088586,-0.5678945376,0.09198648528,-0.7693538642,0.1433367616,-0.3293406376,0.06851346904,-0.2643389703
214,1758,700,72,1,0,2,0,-0.2096616414,-0.5975075956,-0.2576787497,-0.4745165553,-0.540516547,-0.4127248364,-0.4963406974,-0.3549493289
218,1564,332,1,3,5,43,0,-0.1980457261,-0.6423898866,-0.5085107312,-0.7693538642,-0.5326107284,-0.2737511717,0.03000068497,-0.4496487813
217,1850,1102,1,509,1,67,0,-0.2009497049,-0.5762232102,0.01632792566,-0.7693538642,1.467561377,-0.3849301035,0.3381029576,-0.2536149965
981,20166,3962,2,150,4,32,0,2.017690131,3.661220308,1.965728651,-0.7652012261,0.04846693846,-0.3015459046,-0.1112128566,2.54821303
73,1492,257,110,2,0,5,0,-0.6191226582,-0.6590472317,-0.5596313796,-0.3167163055,-0.5365636377,-0.4127248364,-0.4578279133,-0.6126004232
151,2235,293,446,5,27,21,0,-0.3926123085,-0.4871526842,-0.5350934684,1.078570114,-0.5247049098,0.3377329531,-0.2524263983,-0.471619487
188,2180,714,334,4,19,40,0,-0.2851650913,-0.499877045,-0.2481362287,0.6134746409,-0.5286578191,0.1153750895,-0.008512099108,-0.3443927883
514,3900,2139,337,2,0,36,0,0.6615320112,-0.1019515782,0.7231560908,0.6259325554,-0.5365636377,-0.4127248364,-0.05986247788,0.4275788413
348,3093,1564,361,2,0,18,0,0.1794715234,-0.2886526548,0.3312311198,0.725595871,-0.5365636377,-0.4127248364,-0.2909391823,0.07401666281
185,4907,1159,728,4,44,3,0,-0.2938770278,0.1310199015,0.05517961844,2.249614073,-0.5286578191,0.8102434131,-0.4835031027,-0.03589250263
197,3927,1018,169,2,9,13,0,-0.2590292817,-0.09570507377,-0.04092720055,-0.07171065443,-0.5365636377,-0.1625722399,-0.3551271558,-0.1318871854
432,3092,631,2,521,6,49,0,0.4234057462,-0.2888840068,-0.3047097463,-0.7652012261,1.514996288,-0.2459564388,0.1070262531,-0.05672933563
173,1798,471,818,4,26,14,0,-0.328724774,-0.588253515,-0.4137671295,2.623351507,-0.5286578191,0.3099382201,-0.3422895611,-0.4435818061
61,3018,422,100,1,2,2,0,-0.6539704043,-0.3060040559,-0.4471659531,-0.358242687,-0.540516547,-0.3571353705,-0.4963406974,-0.4690468045
435,1959,2653,380,2,21,12,0,0.4321176827,-0.5510058405,1.073502934,0.804495996,-0.5365636377,0.1709645554,-0.3679647505,0.3182049256
169,3009,1295,7,518,1,86,0,-0.3403406893,-0.3080862241,0.1478783942,-0.7444380353,1.50313756,-0.3849301035,0.5820172567,-0.1668495064
126,2487,599,483,6,6,57,0,-0.4652117795,-0.4288519762,-0.3265212229,1.232217726,-0.5207520005,-0.2459564388,0.2097270107,-0.4068616596
254,4214,1645,46,3,0,6,0,-0.09350248774,-0.02930704529,0.38644142,-0.5824851473,-0.5326107284,-0.4127248364,-0.4449903186,0.08787729567
86,2072,536,54,1,3,2,0,-0.5813709332,-0.5248630627,-0.3694625676,-0.5492640421,-0.540516547,-0.3293406376,-0.4963406974,-0.4918988545
239,2032,505,643,7,11,,0,-0.1370621704,-0.5341171433,-0.3905924356,1.89663983,-0.5167990912,-0.106982774,-0.5220158868,-0.3539239164
298,3301,1075,400,1,17,,0,0.03427258132,-0.2405314355,-0.002075507765,0.887548759,-0.540516547,0.05978562363,-0.5220158868,-0.06944478732
1041,8588,5152,477,2,24,20,0,2.191928861,0.9826266709,2.776842939,1.207301897,-0.5365636377,0.2543487542,-0.2652639929,1.98379949
414,7333,1819,24,2,1,3,0,0.371134127,0.6922798914,0.5050413243,-0.6738431867,-0.5365636377,-0.3849301035,-0.4835031027,0.5228184476
158,2099,512,763,4,17,4,0,-0.3722844566,-0.5186165583,-0.3858211751,2.394956409,-0.5286578191,0.05978562363,-0.470665508,-0.4255740633
660,12451,3251,425,1,17,29,0,1.085512922,1.876339507,1.481104904,0.9913647129,-0.540516547,0.05978562363,-0.1497256407,1.480985778
236,7409,938,298,5,5,34,0,-0.1457741069,0.7098626445,-0.09545589217,0.4639796674,-0.5247049098,-0.2737511717,-0.08553766726,0.1562108818
154,5221,324,1,297,1,121,0,-0.383900372,0.2036644344,-0.5139636004,-0.7693538642,0.6295446053,-0.3849301035,1.031333071,-0.231399846
275,2499,1143,1,15,1,31,0,-0.03251893205,-0.426075752,0.04427388011,-0.7693538642,-0.4851758168,-0.3849301035,-0.1240504513,-0.1381069347
161,3884,928,154,4,15,6,0,-0.3635725201,-0.1056532104,-0.1022719786,-0.1340002267,-0.5286578191,0.004196157744,-0.4449903186,-0.1904992364
426,4769,926,2,200,7,4,0,0.4059818731,0.09909332337,-0.1036351959,-0.7652012261,0.2461124034,-0.2181617058,-0.470665508,0.1338133335
42,1679,232,55,3,0,,0,-0.7091460023,-0.6157844048,-0.5766715957,-0.5451114039,-0.5326107284,-0.4127248364,-0.5220158868,-0.6338673343
99,2231,374,95,3,0,,0,-0.5436192083,-0.4880780922,-0.4798831681,-0.3790058778,-0.5326107284,-0.4127248364,-0.5220158868,-0.5038601562
714,6963,1150,3,142,22,122,0,1.24232778,0.6066796456,0.04904514063,-0.7610485879,0.01684366407,0.1987592884,1.044170666,0.6326841886
60,2080,196,29,1,11,,0,-0.6568743831,-0.5230122466,-0.601209507,-0.6530799959,-0.540516547,-0.106982774,-0.5220158868,-0.5936987122
133,2643,591,585,5,29,41,0,-0.4448839276,-0.3927610618,-0.3319740921,1.655786817,-0.5247049098,0.393322419,0.004325495584,-0.3898730272
740,6061,2949,1,15,3,23,0,1.31783123,0.3980001275,1.275259093,-0.7693538642,-0.4851758168,-0.3293406376,-0.2267512089,0.9970301502
515,3723,1178,768,6,33,46,0,0.6644359901,-0.1429008849,0.0681301827,2.4157196,-0.5207520005,0.5045013507,0.06851346904,0.1965550959
48,1587,208,18,1,4,1,0,-0.6917221292,-0.6370687903,-0.5930302032,-0.6987590156,-0.540516547,-0.3015459046,-0.5091782921,-0.6406070409
125,2743,696,95,1,0,,0,-0.4681157584,-0.3696258602,-0.2604051843,-0.3790058778,-0.540516547,-0.4127248364,-0.5220158868,-0.3660489343
160,2449,432,322,6,2,11,0,-0.3664764989,-0.4376433528,-0.4403498667,0.5636429831,-0.5207520005,-0.3571353705,-0.3808023452,-0.4148232395
738,4349,3529,1,20,1,54,0,1.312023272,0.001925476817,1.670592108,-0.7693538642,-0.4654112703,-0.3849301035,0.1712142266,0.9948469522
143,1906,244,8,57,143,303,0,-0.4158441392,-0.5632674973,-0.568492292,-0.7402853971,-0.3191536263,3.561921975,3.367775305,-0.5158679762
290,1717,1137,269,4,0,,0,0.01104075058,-0.6069930282,0.04018422824,0.3435531609,-0.5286578191,-0.4127248364,-0.5220158868,-0.1852560165
42,1488,347,114,1,0,1,0,-0.7091460023,-0.6599726398,-0.4982866015,-0.3001057529,-0.540516547,-0.4127248364,-0.5091782921,-0.6224684145
40,1530,274,78,1,6,16,0,-0.71495396,-0.6502558552,-0.5480440326,-0.4496007264,-0.540516547,-0.2459564388,-0.3166143717,-0.6377512826
154,4420,1006,156,5,14,6,0,-0.383900372,0.01835146992,-0.04910650429,-0.1256949504,-0.5247049098,-0.0235985752,-0.4449903186,-0.1382184688
137,1935,198,1,38,7,52,0,-0.4332680123,-0.5565582888,-0.5998462897,-0.7693538642,-0.394258903,-0.2181617058,0.1455390372,-0.5298908636
287,1571,815,1,380,9,38,0,0.002328814058,-0.6407704225,-0.1792937555,-0.7693538642,0.9576360771,-0.1625722399,-0.03418728849,-0.2725784547
524,3661,1403,1,625,4,9,0,0.6905717997,-0.1572447099,0.2214921279,-0.7693538642,1.926098855,-0.3015459046,-0.4064775346,0.2516064059
183,1640,1403,3,584,14,56,0,-0.2996849855,-0.6248071334,0.2214921279,-0.7610485879,1.764029574,-0.0235985752,0.196889416,-0.2343333304
269,6902,1305,147,1,3,7,0,-0.0499428051,0.5925671726,0.1546944807,-0.1630686938,-0.540516547,-0.3293406376,-0.4321527239,0.2324396161
319,4593,1502,254,2,7,20,0,0.09525613701,0.05837536862,0.2889713838,0.2812635886,-0.5365636377,-0.2181617058,-0.2652639929,0.1475342965
432,12155,2651,871,4,165,26,0,0.4234057462,1.807859311,1.072139717,2.843441329,-0.5286578191,4.173406099,-0.1882384248,1.101134925
207,2023,740,890,4,4,5,0,-0.2299894933,-0.5361993115,-0.2304144039,2.922341454,-0.5286578191,-0.3015459046,-0.4578279133,-0.3322010696
313,6367,1417,725,6,16,10,0,0.07783226396,0.4687938443,0.2310346489,2.237156159,-0.5207520005,0.03199089069,-0.3936399399,0.2592202524
284,2639,969,69,1,2,,0,-0.006383122469,-0.3936864699,-0.07432602417,-0.4869744698,-0.540516547,-0.3571353705,-0.5220158868,-0.1581318722
247,4835,1574,126,2,10,13,0,-0.1138303396,0.1143625564,0.3380472062,-0.250274095,-0.5365636377,-0.134777507,-0.3551271558,0.1128598077
448,9607,2445,175,5,20,17,0,0.4698694077,1.218374375,0.9317283363,-0.04679482551,-0.5247049098,0.1431698225,-0.303776777,0.8733240396
437,8989,2003,140,3,14,17,0,0.4379256404,1.075398829,0.6304573151,-0.1921371609,-0.5326107284,-0.0235985752,-0.303776777,0.7145939282
144,2831,746,34,1,4,4,0,-0.4129401604,-0.3492668829,-0.2263247521,-0.6323168052,-0.540516547,-0.3015459046,-0.470665508,-0.3295105984
111,2032,365,38,1,3,7,0,-0.5087714622,-0.5341171433,-0.4860176459,-0.6157062525,-0.540516547,-0.3293406376,-0.4321527239,-0.5096354171
115,1616,534,125,4,6,1,0,-0.4971555468,-0.6303595818,-0.3708257849,-0.2544267332,-0.5286578191,-0.2459564388,-0.5091782921,-0.4994469712
225,4688,1273,61,1,4,9,0,-0.1777178742,0.0803538101,0.132883004,-0.520195575,-0.540516547,-0.3015459046,-0.4064775346,0.01183964665
181,4189,617,32,1,0,7,0,-0.3054929432,-0.03509084568,-0.3142522673,-0.6406220815,-0.540516547,-0.4127248364,-0.4321527239,-0.2182786854
104,2106,537,87,3,21,5,0,-0.5290993141,-0.5169970942,-0.3687809589,-0.412226983,-0.5326107284,0.1709645554,-0.4578279133,-0.4716257891
313,4677,1281,471,1,0,1,0,0.07783226396,0.07780893793,0.1383358732,1.182386068,-0.540516547,-0.4127248364,-0.5091782921,0.09799235835
106,2420,592,73,1,0,1,0,-0.5232913564,-0.4443525613,-0.3312924834,-0.4703639172,-0.540516547,-0.4127248364,-0.5091782921,-0.4329788004
329,2176,1638,416,1,0,7,0,0.1242959254,-0.5008024531,0.3816701595,0.9539909695,-0.540516547,-0.4127248364,-0.4321527239,0.001721210628
155,3762,633,332,2,20,19,0,-0.3809963931,-0.1338781563,-0.303346529,0.6051693646,-0.5365636377,0.1431698225,-0.2781015876,-0.2727403595
109,2412,390,899,4,22,,0,-0.5145794199,-0.4462033774,-0.4689774298,2.959715198,-0.5286578191,0.1987592884,-0.5220158868,-0.4765867423
225,4228,382,8,489,8,57,0,-0.1777178742,-0.02606811707,-0.4744302989,-0.7402853971,1.388503191,-0.1903669729,0.2097270107,-0.2260720967
61,2024,398,84,2,9,11,0,-0.6539704043,-0.5359679594,-0.4635245606,-0.4246848975,-0.5365636377,-0.1625722399,-0.3808023452,-0.5511543081
783,8260,3996,9,266,101,47,0,1.44270232,0.9067432098,1.988903345,-0.736132759,0.5070044171,2.394543191,0.08135106374,1.446116292
127,1781,351,680,2,9,52,0,-0.4623078007,-0.5921864992,-0.495560167,2.050287442,-0.5365636377,-0.1625722399,0.1455390372,-0.5166848223
142,4565,680,88,1,2,3,0,-0.4187481181,0.05189751219,-0.2713109227,-0.4080743449,-0.540516547,-0.3571353705,-0.4835031027,-0.2127205095
